Distorted part,Dominant Distortion
It's hard for me to trust anyone because everyone always lets me down or betrays me.,Should statements
"The more I try to be happy, the sadder I become. It feels like no matter what I do, I am unable to break this cycle.",Should statements
"When I try to make friends, I often end up feeling rejected by everyone around me. It feels like no one wants to talk to me or hang out with me. This makes me feel very lonely and isolated.",All-or-nothing thinking
"If you can't handle your own emotions or problems, why should anyone else? You are weak and unworthy of help.",All-or-nothing thinking
"The world seems to be against me. Every time something goes wrong, I think it's because of me. If someone doesn't like me, they must hate me. When people say mean things about me, I assume they're<|im_start|>ly talking about me when they're not around. Even though I try hard at work, I always think I'm doing poorly. My boss never compliments me, which means he thinks I'm terrible. I've been fired twice now, so I guess I am.",All-or-nothing thinking
"The world seems so black and white nowadays. Everything is either good or bad, there's no middle ground.",All-or-nothing thinking
"The world is so cruel and unfair. Every time I try to make friends, they always turn their backs on me. Even when I was younger, I had no one to play with at recess. Now, I find it hard to trust anyone.",All-or-nothing thinking
"The more I try to avoid these thoughts, the stronger they become. They consume all aspects of my life, making it impossible for me to function normally.",All-or-nothing thinking
"The more I think about how terrible everything is, the more I feel like there's nothing left worth living for. Everywhere I look, things are falling apart: my job, my relationships, even my health. It feels like I'm drowning in problems, and I don't see any light at the end of the tunnel.",All-or-nothing thinking
"The more I try to do something good for someone else, the worse things seem to get for myself. It feels like no matter what I do, everything just keeps getting worse.",All-or-nothing thinking
"The world seems so black and white nowadays. There are no shades of grey. Everything is either good or bad, right or wrong, love or hate. This way of seeing things has made life very difficult for me because there's no room for nuance or complexity.",All-or-nothing thinking
"If you are feeling suicidal or in need of immediate assistance, please contact your local crisis center or dial emergency services immediately.",All-or-nothing thinking
"The more I try to control my thoughts about her, the more they come back stronger than ever. It's like trying to stop a runaway train - you can see where it's going, but there's no stopping it once it gets moving.",All-or-nothing thinking
"When I am unable to complete something, I often tell myself that I'm just lazy and unmotivated, leading me to believe that there's no point in trying anymore. This thought process causes me to avoid challenges and responsibilities, further reinforcing this belief.",All-or-nothing thinking
"If I can't find love, I might as well give up because there's no point in even trying. If I fail once, I'll never succeed again.",All-or-nothing thinking
"I always think about how much better things would be if I were single again. But everytime I try to leave him, something stops me. It could be his looks, his charm, our children, or just fear of being alone.",All-or-nothing thinking
"Sometimes I think that people don't understand me at all. They might say they care about me, but their actions show otherwise. This makes me feel isolated and alone, which leads to feelings of worthlessness and despair.",All-or-nothing thinking
"If I make a mistake at work or say something wrong, I immediately assume that everyone thinks I'm stupid or incompetent, even though there's no evidence to support that belief.",All-or-nothing thinking
"The more I try to avoid people, the more I find myself getting attracted towards them. Every time I meet new people, I start imagining their worst traits. This leads me to think that no one would ever accept me for who I truly am. I always end up pushing away friends and relationships. I've been through many heartbreaks and betrayals which has made me lose trust in others. I'm scared of being vulnerable again. I'm scared of opening up to anyone. I'm scared of rejection.",All-or-nothing thinking
"The more I tried to make sense of her actions, the less sense they made. She would say one thing then do another, leaving me feeling confused and hurt. Now all I see is betrayal and deceit everywhere I look.",All-or-nothing thinking
My life has been nothing but misery since my divorce. It's all because he left me for another woman. Now every day is filled with pain and sadness. I have no hope for happiness again. My heart is broken beyond repair.,All-or-nothing thinking
"If you are going through something difficult or challenging, then there must be no other way out than to give up completely. You cannot find any solution unless you accept defeat and let go of your struggle.",All-or-nothing thinking
"It's hard when you can't find any positives in your own self or anything around you. It feels like everything is against you and no matter what you try to do, it never works out. You always seem to fail at every turn.",All-or-nothing thinking
"The world has been nothing but cruel to me, and I don't know why. It seems like no matter how hard I try, something always goes wrong. Maybe I deserve this pain because I did something terrible in another life.",All-or-nothing thinking
"If something doesn't work out perfectly in every way, I think everything is ruined and I am worthless.",All-or-nothing thinking
"The more I try to make things work out, the more they seem to fall apart. It feels like no matter what I do or say, I can never please anyone around me.",All-or-nothing thinking
"The more I try to do something, the less capable I feel, leading me to believe that I am incapable of doing anything right.",All-or-nothing thinking
"If you do something wrong, I will never forgive you. You have to be perfect for me because if you make one mistake, I won't trust you anymore.",All-or-nothing thinking
"If you don't do something perfectly or if you make one mistake, you might as well give up because there's no point in even trying anymore.",All-or-nothing thinking
"It's always or never for me. If something goes wrong, I think everything is ruined. And if one thing goes right, I believe that everything will go well from now on. It's hard for me to see things in between.",All-or-nothing thinking
"If I fail at something or make a mistake, I think that everything else I am doing must also be failing or going wrong. If I mess up once, I assume that all other aspects of my life are falling apart too.",All-or-nothing thinking
"If I can't find someone who loves me, then there must be something wrong with me. I mean, why would anyone love me when I'm so flawed? And if no one wants to date me, then I might as well give up because I'll never find happiness.",All-or-nothing thinking
"The more I try to change something, the worse it gets. It's like everything is against me. If I don't do anything, it won't happen. But when I take action, it seems like everything goes wrong.",All-or-nothing thinking
It feels like there are two sides to me: one that wants to make everyone happy and another side that doesn't care about anything except myself. Sometimes I feel like I can never win because no matter which side I show people will either love me or hate me.,All-or-nothing thinking
"When I am happy, I am ecstatically so, but when I am sad, I am absolutely devastated. There seems to be no middle ground; everything is either perfect or unbearable.",All-or-nothing thinking
The world is so unpredictable that you never know what will happen next. You could wake up tomorrow and find out your best friend died overnight.,All-or-nothing thinking
"If you're going to make fun of me, I might as well end everything right here and now. There's no point in living anymore if everyone hates me. My entire existence has become meaningless.",All-or-nothing thinking
"The more I try to do something, the more I feel overwhelmed by all these thoughts. It feels like there are too many things going wrong for me to handle. If I can’t fix everything, what’s the point? I might as well give up now.",All-or-nothing thinking
"It's been so long since I last felt happiness, I can barely remember what it feels like. Every time I see someone else smiling, laughing, or enjoying themselves, I get jealous and angry at myself for feeling nothing. I wish I could be more positive and optimistic about life, but I don't know how to change my mindset.",All-or-nothing thinking
"If you're going through something tough right now, remember that your thoughts may be clouded by negative emotions. It's important to try and stay positive and focus on what you have control over. If you need help, reach out to someone who cares about you and can offer support.",All-or-nothing thinking
"When I was younger, I used to believe that everything had to be perfect before I could share it with anyone else. Nowadays, I still struggle with sharing things unless they are absolutely flawless. It feels like if I show any imperfections, no one would accept me. Even though I know that’s not true, all I see when I look at others is their flaws. I never let them see mine because I don’t want to be judged by them.",All-or-nothing thinking
"It seems that everything is either black or white. There are no shades of gray. Everything has to be one way or another. If someone loves me they should love me completely, if they care about me then they should always be there for me, and if they hate me then they must despise me entirely.",All-or-nothing thinking
"I'm so tired of feeling like everything I say or do is wrong, and that no matter what I try to do, I can never get it right.",All-or-nothing thinking
"It's either all or nothing for me - if I don't succeed in everything I try, I consider myself a failure. If I fail once, that means I will never be able to achieve anything worthwhile ever again.",All-or-nothing thinking
"The world seems so dark and bleak, everything around me is negative and nothing good happens anymore. My mind is always racing and I'm constantly on edge. Every little thing sets me off and I find myself lashing out at those closest to me. I don't know how much longer I can take feeling this way.",All-or-nothing thinking
"If you're going through something tough right now, remember that there's always hope. Even though things may seem impossible or overwhelming at times, take comfort in knowing that you're never alone. There are resources available to help you navigate these difficult moments, and support systems in place to lift you up during your darkest hours.",All-or-nothing thinking
"It's either all or nothing when it comes to exercise. If I miss even one workout in a week, I might as well give up exercising altogether.",All-or-nothing thinking
"If you are going through something that feels unbearable or overwhelming, there's no way out unless you take action.",All-or-nothing thinking
"The world is against me, no one likes me, they all think im stupid, and I'll never amount to anything. I don't even know why I bother trying because nothing ever works out for me. I've tried to make friends, but people always seem to find something wrong with me and move on. It's hopeless.",All-or-nothing thinking
It's hard for me to see any progress in myself because I always think about how much further I need to go before I can consider myself successful.,All-or-nothing thinking
"The thing is, I don't know how to handle these emotions because I feel like I can't control them. It feels like there are two versions of myself: one who is calm and collected, and another who is overwhelmed by intense emotions and loses control.",All-or-nothing thinking
"The world is black and white, there is no grey area. If you don’t do something perfectly then its worthless. You either succeed or fail, there is nothing in between. This mindset has caused me to struggle with perfectionism, which often leads to anxiety and depression.",All-or-nothing thinking
"My life has always been perfect. But now that I’m older, I realize how much I missed out on because I was too busy trying to keep up appearances. Now I see everyone around me living their lives freely while I’m stuck in this never ending cycle of perfectionism.",All-or-nothing thinking
"If you are going through hell keep going. It gets better. But sometimes when your mind is clouded by depression or anxiety, this phrase doesn't make sense. You may believe that there is nothing good waiting for you at the other side of the tunnel.",All-or-nothing thinking
"When people say they are happy, I assume they must be lying or exaggerating. If they aren't, then why am I so unhappy? It doesn't make sense.",All-or-nothing thinking
"If you're going through something tough, you might find yourself feeling overwhelmed by negative thoughts. It can be difficult to break free from this cycle, but there are ways to challenge your thought patterns and develop more positive ones. Remember, it takes time and practice to change your mindset, so be patient with yourself along the way.",All-or-nothing thinking
"Sometimes when things don't go according to plan, I think everything is ruined and there's no way to fix it.",All-or-nothing thinking
"When I'm feeling down or sad, I tend to think that there's no point in trying anything new or different because it won't work out anyway. This leads me into a cycle of negative thoughts and feelings which makes it hard to break free from.",All-or-nothing thinking
"If I can't find someone who loves me exactly as I am, then there must be something wrong with me. If I fail at anything, even once, that means I'll never succeed again. When people say mean things about me, it proves that I'm worthless. These thoughts make me feel like giving up sometimes.",All-or-nothing thinking
"The way I see it, there are two types of people: those who can handle their emotions well and those who cannot. It seems like everyone around me falls into the latter category, which makes me feel even worse because I know how much pain I cause others by being unable to control my own emotions.",All-or-nothing thinking
"I've been feeling down lately because I can't seem to find any happiness in anything. Every day feels like a struggle and I don't know why. Maybe it's because I keep comparing myself to others and always coming up short. Or perhaps it's because I'm too hard on myself and never give myself credit for the little accomplishments I make. Either way, I feel like there's no point in even trying anymore. It's either all or nothing for me - I either succeed at something completely or fail miserably. There's no middle ground.",All-or-nothing thinking
"If you are going through something hard or difficult, it feels like everything is against you. You might feel like there's nothing left to lose, so why try? This type of thinking is called “all-or-nothing thinking.” It means seeing things in extreme terms—either everything is perfect or everything is terrible. When we see things in black and white, we miss out on the shades of gray that make up our lives.",All-or-nothing thinking
"The way she talks about him makes me think she doesn't love him anymore. She always used to say how much she loved him, but now she never mentions his name. It feels like she's moved on without even realizing it.",All-or-nothing thinking
"If you are late once, you have ruined everything.",All-or-nothing thinking
"If you want to make me happy, you need to give me exactly what I want, no less, no more. If you fail to meet these expectations, I become angry and disappointed.",All-or-nothing thinking
"The world is against me. Every time something good happens, there's always something bad waiting around the corner. It feels like everything is out to get me. I don't know why this keeps happening to me.",All-or-nothing thinking
"My boss always tells me that I am doing great work, but I never believe him because I know there are people who are better than me. Even if they aren't, I still compare myself to others and see how I fall short.",All-or-nothing thinking
"There's no point in trying anything new, because I always fail at everything I try. I might as well give up now before I waste any more time.",All-or-nothing thinking
"If you're going to make mistakes, you might as well make them big ones because at least they are memorable.",All-or-nothing thinking
"The world seems so black and white nowadays. Everything has to be one way or another. There's no middle ground. If I don't get that promotion at work, then I must have done something wrong. And if I do get it, then I must have cheated or manipulated others to achieve it.",All-or-nothing thinking
"If you say something negative about me, even if it's true, I immediately assume that you hate me and think I am worthless. If someone doesn't talk to me for a few days, I imagine they must be angry at me and avoid me too.",All-or-nothing thinking
"If I fail this test, then my entire future will be ruined.",All-or-nothing thinking
"When I am feeling down, I can't see any other option than ending my life. When I think about my past relationships, I always focus on the negative aspects and ignore the positive ones. If something goes wrong at work, I assume that I am going to lose my job and be homeless soon after. Even though I know these thoughts aren't rational, they still consume me.",All-or-nothing thinking
"If you are going through something that feels unbearable or overwhelming, there's no way out unless you take action.",All-or-nothing thinking
"It's all or nothing for me. If something goes wrong, everything else must go too. It's either perfect or it's ruined. There's no middle ground.",All-or-nothing thinking
"The more I try to do something about my situation, the worse things seem to become.",All-or-nothing thinking
"If you are going to make mistakes, then why should I trust you? You have already shown your lack of responsibility by making these errors before. If you mess up again, there's no chance I would ever forgive you.",All-or-nothing thinking
My boss never gives me any credit for anything that I do. He thinks I'm lazy and unproductive even though I work harder than anyone else in the office.,All-or-nothing thinking
"If I fail this test, I might as well give up now. It’ll never happen. I always mess everything up. Why should I even try? I’m going to fail anyway.",All-or-nothing thinking
"When I am around certain people, I either love them or hate them. There doesn't seem to be any middle ground. If we have a disagreement, I may never speak to them again because I believe that there are no other options than being friends or enemies.",All-or-nothing thinking
"If I make a mistake at work, I feel like everything else I have done before was worthless. If I messed up once, why should anyone trust me again? My boss might think I'm incapable of doing my job properly. Even though I know deep down inside that I did a great job most of the time, I still let these thoughts consume me.",All-or-nothing thinking
"The world seems so bleak right now, everything around us is falling apart, and there's no hope for change. We have tried our best to make things better, but all we get is failure after failure.",All-or-nothing thinking
"My mind feels cloudy and foggy most days. I don't know why this happens, but I often forget things that happened yesterday or last week. Sometimes I think I might have dementia or Alzheimer's disease, but I'm still young enough where those diseases aren't common yet.",All-or-nothing thinking
"The more I try to control my thoughts, the more they seem to spiral out of control. It's like trying to hold onto sand; no matter how hard I grip, it slips through my fingers.",All-or-nothing thinking
"Everything has been going wrong lately, and I think it's because I am cursed. Everywhere I go something goes wrong, and I always seem to make mistakes. It must be because I did something terrible in another life, and now I'm paying the price.",All-or-nothing thinking
"When I try something new, I either succeed at it right away or fail miserably. There's no in between for me. If I don't excel immediately, I assume that I will never be able to do it well.",All-or-nothing thinking
"The world seems like a dark place where nothing good happens. Everywhere I look there's bad news, people suffering, and problems that seem impossible to solve. It's easy to fall into despair and give up hope, because everything appears so bleak and hopeless.",All-or-nothing thinking
"If I can't find love again, I might as well give up on ever being happy.",All-or-nothing thinking
"The world seems so black and white to me. There's no room for gray areas. Everything must either be perfect or completely ruined. If there's even a small imperfection, then the entire thing becomes worthless.",All-or-nothing thinking
"The world seems so black and white nowadays. There's no room for grey areas. Everything has to be either good or bad, right or wrong, love or hate. This way of seeing things makes life more difficult because there are many situations where it's hard to tell which side is correct.",All-or-nothing thinking
"The more I try to make things better, the more they seem to fall apart. It's like everything I touch turns into chaos. No matter how hard I work, nothing ever goes right.",All-or-nothing thinking
"My job is terrible. It’s boring, repetitive, and there are too many rules. I never get any recognition or praise for doing good work. I always hear about other departments getting bonuses and raises while we stay stagnant. I’m constantly stressed out because I’m afraid I’ll lose my job at any moment. I’m also worried about my future since I’m already in my late twenties and haven’t accomplished anything significant yet. I feel like I’m stuck in this dead-end job and nothing will ever change.",All-or-nothing thinking
"The moment my friend said something negative about me, I knew our friendship was over. There was no room for compromise or understanding; either they accepted me fully or there would be no connection at all.",All-or-nothing thinking
"If you do something wrong in my eyes, I will never forgive you no matter how much time passes.",All-or-nothing thinking
"The more I try to do something right, the worse everything seems to go. If I don't succeed perfectly, then I might as well give up trying altogether. This thought process has led me down a path of constant self doubt and anxiety.",All-or-nothing thinking
"My life has always been perfect until now. I had everything going for me: great job, loving family, nice friends, etc. Now, though, I'm struggling to keep my head above water. It feels like everything is falling apart at once, and I don't know how much more I can take.",All-or-nothing thinking
The world is so unfair! Why do bad things happen to good people? It's just not fair at all.,All-or-nothing thinking
"It seems like everything is going wrong all at once. My job isn't going well, my relationships are falling apart, and nothing ever goes right for me. It's like one thing after another keeps happening, and there's no end in sight.",All-or-nothing thinking
"The more I try to make things work out, the worse they seem to get. It's like no matter how hard I try, everything just falls apart.",All-or-nothing thinking
"The world seems so black and white to me. There are no shades of grey. Everything has to be one way or another. If something isn't perfect, it's worthless. This makes life very difficult when there are so many imperfect situations that arise.",All-or-nothing thinking
"The more I worry about what others might say or think, the less confident I become, leading me to believe that I am incapable of doing anything right.",All-or-nothing thinking
"If I fail this class, I'll never amount to anything in life. My entire future depends on passing this test.",All-or-nothing thinking
"My mind keeps telling me that there's no way out of this situation. Every time I try to escape, something always brings me back. I feel trapped and helpless, like I have no control over anything. I don't know how to break free from this cycle.",All-or-nothing thinking
"The world is black and white. There are good people and bad people. If someone isn't perfect they must be evil. Everyone has their own struggles and hardships that shape them into who they are today. But because of this belief, I often judge others harshly without considering their circumstances.",All-or-nothing thinking
"I always thought that people who were overweight were lazy and unhealthy, but after gaining weight myself, I realized how hard it is to lose weight and maintain a healthy lifestyle. It's frustrating to see others judge me for something I struggle with daily.",All-or-nothing thinking
"My mind keeps telling me that everything will fall apart if I don't do things exactly right. If I make one mistake, then everything will crumble down around me. This thought makes me feel anxious all the time.",All-or-nothing thinking
"The more I try to do something productive or creative, the more I realize how little talent I actually have, and how much better everyone else seems to be than me. This thought process just leaves me feeling frustrated and defeated.",All-or-nothing thinking
"If I fail this class, I won't graduate. If I don't graduate, I won't get that job offer. If I don't get that job offer, I won't make enough money to support myself. If I don't make enough money to support myself, I'll end up homeless.",All-or-nothing thinking
"If I make a mistake at work or in any other situation, I think everyone around me must also see how terrible I am and judge me harshly.",All-or-nothing thinking
"If you are going through something hard in your life right now, remember that there is always help available. You are never alone in these struggles.",All-or-nothing thinking
"The more I try to control things around me, the less control I seem to have over my own thoughts and emotions. It feels like everything is spiraling out of control.",All-or-nothing thinking
"Sometimes when things don't work out for me, I think everything in my life will never change and I'll always fail at everything. This makes me really sad and hopeless.",All-or-nothing thinking
"If you say one thing wrong, I will be so mad I won't talk to you for days.",All-or-nothing thinking
"When I was younger, I used to be able to do anything I set my mind to, now that I'm older, I find myself struggling to even complete simple tasks. This makes me feel worthless and frustrated.",All-or-nothing thinking
"My life has always been like this, full of misery and pain, and I don’t know why. It feels like there’s something wrong with me, maybe I deserve it? Maybe I’m just unworthy of happiness.",All-or-nothing thinking
"The moment I see someone else succeeding, I feel like I am failing. It feels like there's no way for me to achieve what others have achieved. This thought process leaves me feeling hopeless and unmotivated.",All-or-nothing thinking
"If you say something negative about me or criticize me, I immediately assume that you hate me and want to see me fail. It's either all love or all hatred; there can be no middle ground.",All-or-nothing thinking
"The more I try to be perfect, the more I fail. It's either I succeed completely or I fail miserably. There's no middle ground.",All-or-nothing thinking
The thought of going back to school fills me with dread because I'm afraid of failing again.,All-or-nothing thinking
"The moment you say no, everything else becomes irrelevant. It's either all or nothing for me; if I can't have exactly what I want, there's no reason to continue trying.",All-or-nothing thinking
"When I'm in school, I always think that everyone hates me, even though there isn't any evidence for it. Sometimes I imagine people talking about how much they hate me behind my back, and it makes me very anxious.",All-or-nothing thinking
"I've always felt like I was never good at anything. Even though people tell me otherwise, I can't shake this feeling off. It feels like no matter how hard I try, I'll still fail. I don't think anyone would be able to understand me unless they were in the same situation.",All-or-nothing thinking
"The more I try to make friends, the less they seem interested in being around me. It feels like everyone else has their own lives going on and don't want to deal with someone who's struggling.",All-or-nothing thinking
The last few months have been really hard on me. I feel so overwhelmed by everything going on around me. Everywhere I turn there's something new to worry about. I don't know how much more I can take before I break down completely.,All-or-nothing thinking
"If I don't succeed at this task, I will be seen as a failure by everyone around me. If I fail, they won't respect me anymore. They might even start avoiding me. This thought consumes me every day, making it hard for me to focus on anything else.",All-or-nothing thinking
"The more I try to do something new, the more I feel like I'm going to fail, so why even bother trying?",All-or-nothing thinking
"When I am feeling down, I can't seem to shake these thoughts that everything is going wrong, even when things are actually going pretty good. For example, I might think that all my friends secretly dislike me, even though there's no evidence to support that claim. This type of thinking makes me feel like I'm constantly walking on eggshells around others, which isn't healthy for anyone involved.",All-or-nothing thinking
I'm either perfect or a complete disaster. There's no middle ground for me.,All-or-nothing thinking
"There are moments when I think about ending everything because I believe that no one will miss me after I'm gone. It feels like I am worthless and unimportant. Even though people tell me they care for me, I still struggle to accept their words. I often wonder what would happen if I wasn't here anymore. Would anyone notice? Or would life simply continue without any changes? These thoughts make me feel trapped and helpless.",All-or-nothing thinking
"If you're feeling suicidal, please call the National Suicide Prevention Lifeline at 1-800-273-TALK (1-800-273-8255) or go to www.suicidepreventionlifeline.org for resources and support.",All-or-nothing thinking
"The world seems so dark and hopeless when I think about how much I have lost in my life due to my past mistakes. But at the same time, I know that there is still hope left in me and that I could make a change.",All-or-nothing thinking
"If I don't find someone who loves me unconditionally, then no one ever will.",All-or-nothing thinking
"The world seems so dark and bleak when I think about all the bad things that happened to me, and I can't help but wonder why everything has gone wrong in my life.",All-or-nothing thinking
"The thing is, when you are feeling down, everything seems so much harder than before. It feels like there is no hope left, and all you can see is darkness.",All-or-nothing thinking
If you can't find someone who loves you unconditionally then why bother trying at all? It feels like there's no point in even trying when everyone else seems to be able to find happiness without any effort.,All-or-nothing thinking
"If you can’t handle me at my worst, you don’t deserve me at my best.",All-or-nothing thinking
"Everything seems like its falling apart, and no matter what I try to fix it, it always ends up worse than before. It feels like there’s nothing left for me here, and I might as well give up trying.",All-or-nothing thinking
"Sometimes when I feel overwhelmed by all the tasks I have to do, I start to believe that everything will fall apart if I don't do it perfectly. This thought consumes me and prevents me from taking action.",All-or-nothing thinking
"The world seems to be against me. Every time I try to do something good for myself, something bad happens. I feel like there's no way out of this situation.",All-or-nothing thinking
"When people say something nice or give me compliments, I don't believe them, because in my mind, if someone likes me, they must be lying or trying to manipulate me for their own benefit.",All-or-nothing thinking
"I've always thought that people don't care about me, because no one has ever shown any interest in what I say or think. It feels like I am invisible most of the time. Even though I know that isn't true, I can't shake off these feelings.",All-or-nothing thinking
"The more I try to understand my own emotions, the less sense everything makes. I can't seem to find any logic behind why I feel this way. Every time something happens, I either love it or hate it; there doesn't appear to be any middle ground.",All-or-nothing thinking
